CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,ModifiedDate
29778,0,Mr.,Leo,NULL,Giakoumakis,NULL,Number One Bike Co.,adventure-works\jae0,leo0@adventure-works.com,1 (11) 500 555-0169,x78xcW0FvKo3V2RvMGf37bcWhb50vMZ22IuaZcu+qmM=,abrUsFg=,2006-07-01 00:00:00.000
29780,0,Mr.,Frances,J.,Giglio,NULL,Standard Bikes,adventure-works\josé1,frances1@adventure-works.com,692-555-0136,Vf9lyf+xKSbSXq9yAcMEF9niZm29wvPV9e9dU9sYQVc=,6ansEQA=,2006-08-01 00:00:00.000
29781,0,Mr.,Guy,NULL,Gilbert,NULL,The Bicycle Accessories Company,adventure-works\shu0,guy0@adventure-works.com,583-555-0198,YMhZzdS3NtxXPsz/PPksfdYWIvhuoemim9KoDsx20cg=,rQoQs38=,2006-09-01 00:00:00.000
29782,0,Ms.,Janet,J.,Gilliat,NULL,Active Systems,adventure-works\jillian0,janet2@adventure-works.com,521-555-0183,TYrGU6N0naplzEIsTHgR53UnASh8dXOYxTYOdOrI6Fo=,k1FFTeE=,2006-07-01 00:00:00.000
29783,0,Ms.,Mary,M.,Gimmi,NULL,Futuristic Sport Distributors,adventure-works\shu0,mary6@adventure-works.com,149-555-0196,mcO7vvh7FSdCS9FFgyEhwIHXKbrBkeYmcgksFie8Jzk=,S640434=,2006-07-01 00:00:00.000
29784,0,Ms.,Jeanie,R.,Glenn,PhD,Big-Time Bike Store,adventure-works\shu0,jeanie0@adventure-works.com,669-555-0149,JFHzZpLu5HeGe//DMA9vbqFc0yeYRjrW7ItGAnDHMhk=,dUASILc=,2006-08-01 00:00:00.000
29785,0,Ms.,Diane,R.,Glimp,NULL,The Showroom,adventure-works\josé1,diane3@adventure-works.com,898-555-0137,kz7kmFKpPYor30M8eaO3PAziuYa/bYqwcKomnP2NlxU=,s9kzXNA=,2005-11-01 00:00:00.000
29787,0,Mr.,Scott,NULL,Gode,NULL,Year-Round Sports,adventure-works\david8,scott4@adventure-works.com,164-555-0145,GkzDDuB6pTaET7MyM3Kpgh+sP0JyO6EvZnbS4ep3kEg=,3CEircg=,2005-08-01 00:00:00.000
29788,0,Mr.,Mete,NULL,Goktepe,NULL,The New Bike Store,adventure-works\linda3,mete0@adventure-works.com,637-555-0120,cIKsu790VaU1891IzLoO2agtT2vvaOXkL3puAV90Zro=,7erbA0k=,2005-12-01 00:00:00.000
29789,0,Mr.,Brian,R,Goldstein,NULL,Primary Bike Distributors,adventure-works\garrett1,brian4@adventure-works.com,495-555-0161,Pe7m3z2RtNe4D8mkkCKh3/WPMsONB78YR1Kip5zJwzs=,x4UseEA=,2005-08-01 00:00:00.000
29792,0,Ms.,Abigail,J.,Gonzalez,NULL,Genial Bike Associates,adventure-works\jillian0,abigail0@adventure-works.com,121-555-0139,h5QUx4zv/ilF+lJ6Pgsyd5OP92KaOJDXklOB6qbWskk=,kAdG4pM=,2006-08-01 00:00:00.000
29793,0,Mr.,Michael,NULL,Graff,NULL,Commercial Sporting Goods,adventure-works\shu0,michael16@adventure-works.com,132-555-0150,NRM1BXnt0/4EDaPuM5qday+BOZANEisKCyGGQqJxXpY=,ewV5lII=,2006-09-01 00:00:00.000
29794,0,Mr.,Derek,NULL,Graham,NULL,Wholesale Parts,adventure-works\josé1,derek0@adventure-works.com,674-555-0187,FJJVccEFyVV8NubSxOFblRtnKqQD221f9AT9xxYTOUA=,8ju6sOA=,2005-08-01 00:00:00.000
29796,0,Mr.,Jon,NULL,Grande,NULL,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,26rwIeR9oyfo+P6lodeASP/MAC2/tdKFbmFVC5uBRmA=,83inWt0=,2007-09-01 00:00:00.000
29797,0,Ms.,Jane,P.,Greer,NULL,Metro Manufacturing,adventure-works\josé1,jane2@adventure-works.com,737-555-0163,gCWE10xc3haq9E82Ksvg2GS6WBBD0H0ZF25YAS0CfJ8=,qxbTTkE=,2006-08-01 00:00:00.000
29799,0,Mr.,Douglas,NULL,Groncki,NULL,Locks Company,adventure-works\shu0,douglas2@adventure-works.com,385-555-0140,J9nhrWh6kpc/dGBkN7HRxrrbquy1Rit9UMPv9rbYjBs=,KiAAI5M=,2007-09-01 00:00:00.000
29800,0,Mr.,Brian,NULL,Groth,NULL,Latest Accessories Sales,adventure-works\david8,brian5@adventure-works.com,461-555-0118,tbk7TwAC5jsqEhFRRIhnL9kPBoTy3XS+EjlReKVp5mw=,hpOsvJU=,2006-08-01 00:00:00.000
29803,0,Ms.,Hattie,J.,Haemon,NULL,Greater Bike Store,adventure-works\josé1,hattie0@adventure-works.com,141-555-0172,RLemw98UkhyklI9z6Kx01t3fpE6z6E9v5GdRReTdOIY=,8n38uVg=,2005-09-01 00:00:00.000
29805,0,Ms.,Erin,M.,Hagens,NULL,Distant Inn,adventure-works\shu0,erin1@adventure-works.com,244-555-0127,92Sfw/bl0dUJO9SAfoKn452VJcstSo2lgAbSPk97nRA=,8soIcx8=,2006-07-01 00:00:00.000
29806,0,Ms.,Betty,M.,Haines,NULL,Finer Mart,adventure-works\david8,betty0@adventure-works.com,867-555-0114,Q/nGAVzOO1ZT/4+BQ1kwltqQyzycLA2GGmDmBBxLMnM=,6IvcbVg=,2007-09-01 00:00:00.000
29807,0,Mr.,Bryan,NULL,Hamilton,NULL,Cross-Country Riding Supplies,adventure-works\josé1,bryan2@adventure-works.com,344-555-0144,ftRWIIT4oF+if+ddn1ROYXHw6PAooKFX3uALZ0uEU98=,IRNPDIw=,2005-08-01 00:00:00.000
29809,0,Mr.,Kerim,NULL,Hanif,NULL,Bike World,adventure-works\shu0,kerim0@adventure-works.com,216-555-0122,d0WSjosAd7Y3XOWjNAkoTClCb50vwPuAawOSI1iosgs=,33g5co8=,2006-09-01 00:00:00.000
29810,0,Ms.,Jean,P.,Handley,NULL,Central Discount Store,adventure-works\david8,jean1@adventure-works.com,582-555-0113,o1GVo3vExeNzo0/ctdRGf2eDK3uzTlcUbr18tN+Slf8=,uMsvfdo=,2005-09-01 00:00:00.000
29813,0,Ms.,Katherine,NULL,Harding,NULL,Sharp Bikes,adventure-works\josé1,katherine0@adventure-works.com,926-555-0159,uRlorVzDGNJIX9I+ehTlRK+liT4UKRgWhApJgUMC2d4=,jpHKbqE=,2005-08-01 00:00:00.000
29815,0,Mr.,Lucy,NULL,Harrington,NULL,Metropolitan Sports Supply,adventure-works\shu0,lucy0@adventure-works.com,828-555-0186,KJqV15wsX3PG8TS5GSddp6LFFVdd3CoRftZM/tP0+R4=,cNFKU4w=,2006-09-01 00:00:00.000
29816,0,Mr.,Keith,NULL,Harris,NULL,Progressive Sports,adventure-works\david8,keith0@adventure-works.com,170-555-0127,YPdtRdvqeAhj6wyxEsFdshBDNXxkCXn+CRgbvJItknw=,fs1ZGhY=,2006-08-01 00:00:00.000
29818,0,Mr.,Roger,NULL,Harui,NULL,Brakes and Gears,adventure-works\linda3,roger0@adventure-works.com,774-555-0133,tkI9EcizphWPzkz7kDwsd2AnKnZJi3/6+V5/fIuXPpo=,sQMfTfM=,2005-08-01 00:00:00.000
29819,0,Ms.,Ann,T.,Hass,NULL,The Accessories Store,adventure-works\jillian0,ann2@adventure-works.com,713-555-0168,lykTZ3vUjtqvW669XVLX3Gk9RrV2EBdorSOkebEHyvk=,M7xYGr4=,2006-08-01 00:00:00.000
29822,0,Mr.,James,B.,Haugh,Jr.,Family Cycle Store,adventure-works\garrett1,james8@adventure-works.com,763-555-0120,qqWGyjPy74GLpFoYkhe3eQutrmixkWZkZHsl5d0mZpI=,TfeFfy4=,2006-09-01 00:00:00.000
29824,0,Ms.,Brenda,F.,Heaney,NULL,Superb Sales and Repair,adventure-works\garrett1,brenda3@adventure-works.com,393-555-0167,RxykMRRwPRGYqzudPUFD1TKUT1bvgYanY1nsGIvL0Jo=,KnmJUbs=,2005-07-01 00:00:00.000
29826,0,Mr.,John,NULL,Hanson,NULL,Countryside Company,adventure-works\linda3,john20@adventure-works.com,107-555-0117,2stwPzsfBnHlWJSw7+jrEjtXjaoxVkBMOVsluOUNpog=,zNDLlSI=,2006-10-01 00:00:00.000
29827,0,Ms.,Valerie,M.,Hendricks,NULL,First Bike Store,adventure-works\jillian0,valerie0@adventure-works.com,859-555-0140,M5s53K3R8LqDXmLZX8/YZWvhkKuUo3dkpcmAFuw6d8U=,1lkXMps=,2005-07-01 00:00:00.000
29830,0,Mr.,Kari,NULL,Hensien,NULL,General Department Stores,adventure-works\garrett1,kari0@adventure-works.com,143-555-0129,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,2005-08-01 00:00:00.000
29831,0,Ms.,Irene,J.,Hernandez,NULL,Operational Manufacturing,adventure-works\garrett1,irene0@adventure-works.com,790-555-0197,3A2aNKKLe47G95cy27tMj6HW1ov3nLIR530SWR/vrZ4=,uJ5Exxo=,2008-06-01 00:00:00.000
29832,0,Mr.,Jésus,NULL,Hernandez,NULL,Online Bike Warehouse,adventure-works\josé1,jésus0@adventure-works.com,214-555-0145,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,2006-09-01 00:00:00.000
29834,0,Ms.,Cheryl,M.,Herring,NULL,Small Bike Shop,adventure-works\shu0,cheryl0@adventure-works.com,158-555-0154,RGd9trE6ku80EeSumu50h1MGol+lmzdeCrME1UBOKCA=,256h+G0=,2005-09-01 00:00:00.000
29835,0,Mr.,Ronald,K.,Heymsfield,NULL,Superior Hardware Distributors,adventure-works\david8,ronald1@adventure-works.com,784-555-0120,BveRxEdkJ/QVGtSMNGrJu9cLHlihVb+wlFzxrHOsSkA=,DmNlCmQ=,2006-08-01 00:00:00.000
29840,0,Mr.,Andrew,R.,Hill,NULL,Eastside Parts Shop,adventure-works\josé1,andrew4@adventure-works.com,194-555-0149,6kDCzX44wtxfxZaC28Ek1kf7IczJ9hxLvDx9DfU8B60=,m9GHYGc=,2007-09-01 00:00:00.000
29842,0,Mr.,Mike,NULL,Hines,NULL,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,2005-09-01 00:00:00.000
29843,0,Mr.,Matthew,NULL,Hink,NULL,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,2007-09-01 00:00:00.000
29847,0,Mr.,David,NULL,Hodgson,NULL,Good Toys,adventure-works\linda3,david16@adventure-works.com,969-555-0117,+gtwbVycsIIj2loVtrHNRN6IBLl20lQpRK8+JhzxyEo=,AwqZdYk=,2006-09-01 00:00:00.000
29848,0,Ms.,Helge,NULL,Hoeing,NULL,Little Bicycle Supply Shop,adventure-works\jillian0,helge0@adventure-works.com,850-555-0198,hbXMO61Cy3vQxyCiHA7HyFryiQNgK7GAqMxsht+DVBI=,yvAO+sY=,2007-08-01 00:00:00.000
29850,0,Mr.,Bob,NULL,Hodges,NULL,All Seasons Sports Supply,adventure-works\jillian0,bob2@adventure-works.com,129-555-0120,7n1V5i5pzSERgIgX+CGs3KdSRIWCKMMppAbccjLLWQQ=,FebyYno=,2007-07-01 00:00:00.000
29851,0,Ms.,Jean,J.,Holloway,NULL,Leisure Clearing House,adventure-works\jae0,jean2@adventure-works.com,1 (11) 500 555-0181,Hx2n4MFm10Hr0PL/j104QJK1WuHogx9N0H2U16PqpeM=,v8LsuAE=,2006-08-01 00:00:00.000
29852,0,Mr.,Eddie,M.,Holmes,NULL,The Commissary,adventure-works\josé1,eddie0@adventure-works.com,570-555-0199,ClF4Z2L4qQo1wgDJduU5/gxrvxuwBxlzP75SHI50bGM=,S111y4k=,2006-12-01 00:00:00.000
29853,0,Ms.,Juanita,J.,Holman,NULL,Affordable Sports Equipment,adventure-works\shu0,juanita0@adventure-works.com,996-555-0196,aJNRDB5SUe0Z3cvfmFqrv/H8fOL9ZoIJhk2iqtM/244=,RvrCF5g=,2005-08-01 00:00:00.000
29854,0,Mr.,Peter,NULL,Houston,NULL,Local Sales and Rental,adventure-works\jillian0,peter3@adventure-works.com,632-555-0171,NmON5fxy8YJbaxIrc6lSHicKQ9t/hBGfB1lwcWOr+xc=,Q5WaAeA=,2007-09-01 00:00:00.000
29855,0,Mr.,Curtis,P.,Howard,NULL,Economy Center,adventure-works\josé1,curtis0@adventure-works.com,555-555-0162,mRsptWTaXRgSBaILQ+BYKXl50LdVbLPrHgVQDImm2mc=,e139ONA=,2005-08-01 00:00:00.000
29857,0,Ms.,Janice,K.,Hows,NULL,Area Sheet Metal Supply,adventure-works\jae0,janice1@adventure-works.com,1 (11) 500 555-0119,vMyt8M0mW0ueXgZQ1RobrccRTzB3IVXOkX5Zy5h5a/A=,Qtn1h+4=,2006-08-01 00:00:00.000
29858,0,Mr.,George,M.,Huckaby,NULL,Synthetic Materials Manufacturing,adventure-works\pamela0,george1@adventure-works.com,851-555-0127,BEq/PlDx4jHq8M8eOxUHo3LyOu4Aetq3bsbr8QlvMuI=,GVMmXow=,2006-01-01 00:00:00.000
29859,0,Mr.,Joshua,J.,Huff,NULL,Rural Sales and Service,adventure-works\jillian0,joshua0@adventure-works.com,190-555-0186,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,2006-03-01 00:00:00.000
29860,0,Ms.,Arlene,NULL,Huff,NULL,Tubeless Tire Company,adventure-works\jae0,arlene0@adventure-works.com,1 (11) 500 555-0146,V+NOGsSc50L8026bnGkDjKzDoI/ND88zeG1cDP5uO7Q=,SC/mXZQ=,2007-08-01 00:00:00.000
29861,0,Ms.,Phyllis,R.,Huntsman,NULL,Hardware Components,adventure-works\jillian0,phyllis1@adventure-works.com,153-555-0195,p/kLCLWcvgvL26dkJoqHo4GqZmYGVWCYCrBwbhTLKtY=,gJeczkk=,2005-08-01 00:00:00.000
29862,0,Mr.,Lawrence,E.,Hurkett,NULL,Retail Sporting Goods,adventure-works\shu0,lawrence0@adventure-works.com,129-555-0185,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,2006-10-01 00:00:00.000
29863,0,Mr.,Ryan,NULL,Ihrig,NULL,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152,6UfB6OlcKQXLjWHj+yl3Ck3STFhp4YRHN/aojcUvsb0=,HGudpUM=,2007-08-01 00:00:00.000
29864,0,Ms.,Beth,NULL,Inghram,NULL,General Industries,adventure-works\josé1,beth0@adventure-works.com,718-555-0152,F+vY3tSf0ZDAiQakfFA7yxIP0M8ljrI5oYD1F1iZt4w=,H5fjp4Y=,2006-09-01 00:00:00.000
29865,0,Mr.,Lucio,NULL,Iallo,NULL,Highway Bike Shop,adventure-works\shu0,lucio0@adventure-works.com,199-555-0135,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,2005-08-01 00:00:00.000
29866,0,Mr.,Richard,L.,Irwin,NULL,Rental Bikes,adventure-works\jillian0,richard4@adventure-works.com,367-555-0124,h5MoUod8rV39hjm6vrOX+iiVre1Alla8UfBtwIodbOg=,B/Jr1SE=,2005-08-01 00:00:00.000
29867,0,Mr.,Erik,NULL,Ismert,NULL,Roving Sports,adventure-works\pamela0,erik0@adventure-works.com,116-555-0163,qH31PnQBwyUFQKdjw4bJmkw4mcqJUwRlENuk3bHLNx4=,xAk6xGo=,2006-07-01 00:00:00.000
29868,0,Ms.,Denean,J.,Ison,NULL,Express Bike Services,adventure-works\jae0,denean0@adventure-works.com,1 (11) 500 555-0127,RJeObGR0plv36VFq0yPWZGwFUAeTDIWG4sJppheOSaM=,mZ4Tbi0=,2007-08-01 00:00:00.000
29870,0,Mr.,Bronson,R.,Jacobs,NULL,Retail Discount Store,adventure-works\josé1,bronson0@adventure-works.com,697-555-0131,qD4cGE0DTDO7V/k6mu0nvfAt3rfbx4PQyYjp43hn+ik=,rLOroU0=,2008-06-01 00:00:00.000
29871,0,Mr.,Eric,A.,Jacobsen,NULL,Vale Riding Supplies,adventure-works\shu0,eric5@adventure-works.com,703-555-0120,KONBZCeYvjn9uAVeRFeN0CzMQcKJjrofhFrGTXAscDI=,3V8BWNc=,2007-07-01 00:00:00.000
29872,0,Ms.,Jodan,M.,Jacobson,NULL,A Great Bicycle Company,adventure-works\jillian0,jodan0@adventure-works.com,652-555-0189,PSKz4q56IqL3q9GPJjYwAKKz2sFtFqkN9n9dfiu1q+0=,F/sb/Xc=,2005-09-01 00:00:00.000
29873,0,Ms.,Mary,NULL,Alexander,NULL,Certified Bicycle Supply,adventure-works\pamela0,mary7@adventure-works.com,344-555-0133,y0iroPvPC4eEspx+3ldDYTXprGyXnnCpLGd3uXHr/+A=,F1wnUPk=,2006-09-01 00:00:00.000
29874,0,Mr.,David,NULL,Jaffe,NULL,Exceptional Cycle Services,adventure-works\jae0,david17@adventure-works.com,1 (11) 500 555-0140,FGdnPYTMqac/OnHuvpZH+gBqo30RCSqFL8kFsXLMOlI=,AnSCCJw=,2007-07-01 00:00:00.000
29876,0,Ms.,Vance,P.,Johns,NULL,Leisure Activities,adventure-works\josé1,vance0@adventure-works.com,103-555-0151,SjhcbJpcpaWw4QjUCmjWLcY825LVBVxAVlKUVRGVC/0=,Tb+oJnk=,2006-08-01 00:00:00.000
29877,0,Ms.,Joyce,NULL,Jarvis,NULL,Paints and Solvents Company,adventure-works\shu0,joyce0@adventure-works.com,458-555-0179,HdGP+FhhGf8dYBcwT4pIsPs6mdixGxg1UVN0kMtW2Jk=,XdEyqf4=,2007-09-01 00:00:00.000
29879,0,Mr.,Stephen,Yuan,Jiang,NULL,Bikes for Kids and Adults,adventure-works\josé1,stephen3@adventure-works.com,910-555-0116,SqD2biQr39fo9zJnjNrYH0b9Ww+jQyq4h+t6vSz0/4M=,8fDglPw=,2006-07-01 00:00:00.000
29881,0,Ms.,Danielle,B.,Johnson,NULL,Home Town Bike Store,adventure-works\garrett1,danielle1@adventure-works.com,356-555-0190,b0w+/GVSsenvVoXksIyrBh+BGRKEIsId9aOsMDCOZi8=,W1IKTDo=,2007-09-01 00:00:00.000
29883,0,Mr.,Barry,NULL,Johnson,NULL,Sample Bike Store,adventure-works\linda3,barry1@adventure-works.com,858-555-0140,lepgCpcuzDRNfqPaAgUacRzPVGGXHwiRm7wwJ4cNgBs=,lkPNcdI=,2005-09-01 00:00:00.000
29884,0,Mr.,Brian,NULL,Johnson,NULL,Extras Sporting Goods,adventure-works\jillian0,brian6@adventure-works.com,320-555-0134,TGnRB6vDbV0LZss8tA9iu637/34mcJWkD0Ux4xaza/k=,2t9hMlk=,2007-03-01 00:00:00.000
29885,0,Mr.,David,NULL,Johnson,NULL,Sure & Reliable Sporting Goods,adventure-works\david8,david18@adventure-works.com,476-555-0139,tw+fIchafvuaOuwyEXmlXbPr9Vt3EILylHlmwfm6Gig=,0fgKxF4=,2005-08-01 00:00:00.000
29889,0,Ms.,Jean,NULL,Jordan,NULL,Separate Parts Corporation,adventure-works\shu0,jean3@adventure-works.com,207-555-0129,Fz+NYcaaq3h6DqGHlfln+rg8Acm2x1ZGxvEayxBvctA=,RqNfsHY=,2005-07-01 00:00:00.000
29890,0,Ms.,Peggy,J.,Justice,NULL,Basic Bike Company,adventure-works\david8,peggy0@adventure-works.com,170-555-0189,C4CbjWP+J+L/5D9jekqIDsijBR8VvJlpu7IxqSE3ckI=,GR7idhc=,2005-07-01 00:00:00.000
29891,0,Ms.,Diane,F.,Krane,NULL,"Fabrikam Inc., West",adventure-works\michael9,diane4@adventure-works.com,224-555-0126,IQvtwGrIwRDX9ZHmv+WXAmqiXokkD7MT/x8ZdSBArjo=,6xHx1mQ=,2006-09-01 00:00:00.000
29892,0,Ms.,Sandra,T.,Kitt,NULL,Non-Slip Pedal Company,adventure-works\josé1,sandra2@adventure-works.com,303-555-0117,d8QmW8XwLDvVvz9RYBNkv59Snnfp3tdnQQ/IZ0UEV9U=,FccEr0Q=,2005-08-01 00:00:00.000
29893,0,Mr.,Sandeep,NULL,Kaliyath,NULL,Weekend Bike Tours,adventure-works\shu0,sandeep1@adventure-works.com,495-555-0113,Rrgza3uGhmNF9StSEGpXIJ5moVVsmcjhGDjdCAPyMnc=,ekE0M9I=,2007-07-01 00:00:00.000
29895,0,Ms.,Lori,NULL,Kane,NULL,General Supplies,adventure-works\josé1,lori2@adventure-works.com,765-555-0141,AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=,s0Fgpmc=,2006-08-01 00:00:00.000
29897,0,Ms.,Kay,E.,Krane,NULL,Racing Toys,adventure-works\shu0,kay0@adventure-works.com,731-555-0187,GEdCYauvHekFxYpM0bYn4e0ipp8SY+vTyO9aqudo25Y=,hvfA+Y0=,2005-09-01 00:00:00.000
29898,0,Mr.,Sandeep,NULL,Katyal,NULL,Capable Sales and Service,adventure-works\pamela0,sandeep2@adventure-works.com,928-555-0117,EAI1ECvxzm9o9MbS8sPVK9QqTkerK/+KO5Wt6escxwY=,7xO2UQE=,2005-07-01 00:00:00.000
29900,0,Mr.,Victor,A.,Kelley,NULL,Road Way Sales and Rental,adventure-works\josé1,victor0@adventure-works.com,112-555-0195,Mm7GafEB1oHJXept9uxIAGnsc2jKRzr0UgDRANPqAsI=,j/3FTKs=,2006-12-01 00:00:00.000
29901,0,Mr.,John,NULL,Kelly,NULL,Sturdy Toys,adventure-works\shu0,john22@adventure-works.com,330-555-0116,tYV64ygQjda9WaWGc8CfVwqOiTHscX15aCHq9OPvjkw=,a2bt7rI=,2005-08-01 00:00:00.000
29902,0,Mr.,Robert,NULL,Kelly,NULL,Beneficial Exercises and Activities,adventure-works\jillian0,robert7@adventure-works.com,510-555-0123,JM8Jl1msELWEL8AlgkQ/cej3rlO0TFq13PfmQ/bHakM=,OLqP9tg=,2006-09-01 00:00:00.000
29903,0,Mr.,Kevin,NULL,Kennedy,NULL,Fad Outlet,adventure-works\pamela0,kevin4@adventure-works.com,275-555-0179,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,2006-09-01 00:00:00.000
29904,0,Ms.,Mary,R.,Kesslep,NULL,Commerce Bicycle Specialists,adventure-works\jae0,mary8@adventure-works.com,1 (11) 500 555-0146,7OO7XsLMZcOhwoxw8KRfz/SjxQ3qCIVQqjRMtpyV/EY=,J1cVbE8=,2006-08-01 00:00:00.000
29905,0,Ms.,Elizabeth,NULL,Keyser,NULL,Acceptable Sales & Service,adventure-works\josé1,elizabeth2@adventure-works.com,656-555-0173,gD2lOrxAy3p4xvTGUYnECk5ROZd03OslvHCY+XDxQwI=,/P0XMaQ=,2005-08-01 00:00:00.000
29906,0,Mr.,Imtiaz,NULL,Khan,NULL,District Mall,adventure-works\jillian0,imtiaz0@adventure-works.com,249-555-0179,NiUsCVv2EYAYfE2mK4VPPDgV7BXgOR4eQ4yVOvsOG1A=,Cdwoi3o=,2005-08-01 00:00:00.000
29907,0,Ms.,Karan,NULL,Khanna,NULL,Fitness Supplies,adventure-works\pamela0,karan1@adventure-works.com,390-555-0150,KQnTVrF88pDtzAwfV+7dDpsvf4FFaBRltsryZggImmI=,jZhDom8=,2007-08-01 00:00:00.000
29908,0,Mr.,Joe,NULL,Kim,NULL,Mail Market,adventure-works\jae0,joe1@adventure-works.com,1 (11) 500 555-0144,/1zuZO01NBBN+zaoVVHAp+srLdfFp0nBmPrSBGPulOc=,jMsXQbs=,2007-08-01 00:00:00.000
29910,0,Mr.,Shane,S.,Kim,NULL,Twelfth Bike Store,adventure-works\josé1,shane2@adventure-works.com,155-555-0149,XRbPUzkzKesTrEzvftw5uMTagaFkYgTZJJlBScNp0hc=,4YXPsTU=,2006-08-01 00:00:00.000
29911,0,Mr.,Tim,NULL,Kim,NULL,Consolidated Messenger,adventure-works\garrett1,tim0@adventure-works.com,244-555-0115,tgMDK3qjc6HiiWHXztTrPQw/eEJWy2T9OWRLlcrhhbM=,W9zzlRs=,2007-08-01 00:00:00.000
29913,0,Mr.,Anton,NULL,Kirilov,NULL,Field Trip Store,adventure-works\linda3,anton0@adventure-works.com,608-555-0162,MA3e45BYPTDfQV7Kwg+fh94UR4S5kCbr0wdRqncaG0o=,0sZGs8c=,2006-08-01 00:00:00.000
29914,0,Mr.,Christian,NULL,Kleinerman,NULL,Finish and Sealant Products,adventure-works\shu0,christian1@adventure-works.com,362-555-0177,v9tjo4izinAmIevwhur1w9F/Wj0yCIj1eXG0q2dFc1s=,7uZHIds=,2005-09-01 00:00:00.000
29915,0,Mr.,Andrew,P.,Kobylinski,NULL,Finer Parts Shop,adventure-works\david8,andrew5@adventure-works.com,129-555-0185,kV0cL2OLqsK4OFtnZiL106gAKEZOBwGuAVYOYakH0kM=,GAfxRv4=,2005-12-01 00:00:00.000
29918,0,Mr.,Kirk,T,King,NULL,Up-To-Date Sports,adventure-works\josé1,kirk2@adventure-works.com,979-555-0163,056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=,b96sfSU=,2007-08-01 00:00:00.000
29919,0,Mr.,Eugene,NULL,Kogan,NULL,Mountain Bike Center,adventure-works\shu0,eugene2@adventure-works.com,136-555-0134,Tp1Zre+rOA0pmlkyosHvuAxhbMWt7UcvCPrAYmXyI+w=,GdsdWsk=,2006-08-01 00:00:00.000
29920,0,Mr.,Scott,NULL,Konersmann,NULL,Specialty Sports Store,adventure-works\jillian0,scott6@adventure-works.com,556-555-0192,2WMJfIzZjrB1xeQtjtSTUQfxxeowOV9LmAjmUkH/qP4=,A+rOrG0=,2006-07-01 00:00:00.000
29921,0,Ms.,Joy,R.,Koski,NULL,Scooters and Bikes Store,adventure-works\pamela0,joy0@adventure-works.com,810-555-0198,tTeR7tEh6XEQtr0WQ2eXrHrqjsOt2mdihjWZ3c4q50s=,IrqLpXQ=,2005-09-01 00:00:00.000
29922,0,Ms.,Pamala,M.,Kotc,NULL,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,3nXek8BFNaBhIi8CwSzQOVdo1ZthphI3kGbZTrt6jNM=,/rh9tFs=,2007-09-01 00:00:00.000
29924,0,Mr.,Mitch,NULL,Kennedy,NULL,Reasonable Bicycle Sales,adventure-works\shu0,mitch0@adventure-works.com,996-555-0192,Re4KikAJLZeLX+pM2Bw7HZNkd5Yyd/vrGB7WhjbYmCo=,lGI5cA0=,2006-08-01 00:00:00.000
29925,0,Ms.,Margaret,T.,Krupka,NULL,Outdoor Sports Supply,adventure-works\pamela0,margaret1@adventure-works.com,107-555-0132,dI+A6Ikk6Eh9ypKYxrAEHGdSxjzUhy8bEyDdFjggW9g=,09k9Tis=,2005-08-01 00:00:00.000
29926,0,Mr.,Deepak,NULL,Kumar,NULL,Outdoor Aerobic Systems Company,adventure-works\jae0,deepak0@adventure-works.com,1 (11) 500 555-0122,0d3F0pfNxXFKEufM738j3/fA0at2eUlZA8ibqRnMr7M=,6fOTb8g=,2007-08-01 00:00:00.000
29928,0,Mr.,Vamsi,NULL,Kuppa,NULL,Metal Clearing House,adventure-works\josé1,vamsi1@adventure-works.com,290-555-0196,6p4SZnWdWPrBclHkaWFeooblNWE+Y4VJiuTM9hyonDI=,HaDRSbY=,2007-08-01 00:00:00.000
